iter	Passed	Remaining
1660	103745	21173
1661	103805	21110
1662	103872	21049
1663	103928	20985
1664	103980	20921
1665	104034	20856
1666	104089	20792
1667	104144	20729
1668	104202	20665
1669	104256	20601
1670	104310	20537
1671	104389	20478
1672	104641	20452
1673	104712	20392
1674	104779	20330
1675	104834	20266
1676	104885	20201
1677	104942	20137
1678	105005	20075
1679	105063	20012
1680	105120	19948
1681	105173	19884
1682	105234	19821
1683	105287	19757
1684	105339	19692
1685	105396	19629
1686	105444	19563
1687	105502	19500
1688	105549	19435
1689	105605	19371
1690	105663	19308
1691	105849	19268
1692	105904	19204
1693	105958	19140
1694	106017	19076
1695	106079	19014
1696	106129	18949
1697	106181	18885
1698	106239	18821
1699	106290	18757
1700	106350	18694
1701	106407	18630
1702	106489	18571
1703	106561	18510
1704	106622	18447
1705	106676	18383
1706	106727	18319
1707	106785	18256
1708	106838	18191
1709	106984	18143
1710	107083	18087
1711	107140	18023
1712	107199	17960
1713	107254	17896
1714	107311	17833
1715	107365	17769
1716	107418	17704
1717	107469	17640
1718	107520	17576
1719	107581	17513
1720	107641	17450
1721	107699	17387
1722	107752	17322
1723	107810	17259
1724	107867	17196
1725	107926	17133
1726	107984	17069
1727	108036	17005
1728	108181	16956
1729	108276	16898
1730	108329	16834
1731	108380	16770
1732	108431	16705
1733	108484	16641
1734	108539	16578
1735	108585	16512
1736	108644	16449
1737	108697	16385
1738	108751	16322
1739	108828	16261
1740	108878	16197
1741	108929	16133
1742	108984	16069
1743	109038	16005
1744	109095	15942
1745	109148	15878
1746	109205	15815
1747	109263	15751
1748	109527	15718
1749	109588	15655
1750	109647	15592
1751	109698	15528
1752	109754	15464
1753	109804	15400
1754	109863	15337
1755	109923	15274
1756	109974	15209
1757	110034	15146
1758	110098	15084
1759	110160	15021
1760	110219	14958
1761	110272	14894
1762	110324	14830
1763	110384	14767
1764	110444	14705
1765	110506	14642
1766	110569	14579
1767	110753	14533
1768	110806	14469
1769	110863	14406
1770	110923	14343
1771	110982	14279
1772	111043	14217
1773	111095	14153
1774	111156	14090
1775	111207	14026
1776	111261	13962
1777	111315	13898
1778	111367	13834
1779	111419	13770
1780	111479	13708
1781	111529	13643
1782	111588	13580
1783	111640	13516
1784	111695	13453
1785	111751	13390
1786	111881	13335
1787	111989	13278
1788	112046	13215
1789	112101	13151
1790	112160	13088
1791	112220	13025
1792	112280	12962
1793	112330	12898
1794	112383	12834
1795	112436	12771
1796	112497	12708
1797	112554	12645
1798	112606	12581
1799	112656	12517
1800	112714	12454
1801	112774	12391
1802	112828	12327
1803	112884	12264
1804	112944	12201
1805	113126	12152
1806	113282	12099
1807	113345	12036
1808	113397	11972
1809	113455	11909
1810	113504	11845
1811	113563	11782
1812	113620	11719
1813	113675	11655
1814	113719	11591
1815	113769	11527
1816	113842	11465
1817	113901	11402
1818	113962	11339
1819	114014	11276
1820	114070	11212
1821	114122	11149
1822	114173	11085
1823	114225	11021
1824	114283	10958
1825	114461	10907
1826	114524	10844
1827	114581	10781
1828	114628	10717
1829	114683	10653
1830	114731	10589
1831	114780	10525
1832	114826	10461
1833	114879	10398
1834	114928	10334
1835	114982	10270
1836	115039	10207
1837	115097	10144
1838	115151	10081
1839	115206	10017
1840	115257	9954
1841	115311	9891
1842	115370	9828
1843	115424	9764
1844	115489	9702
1845	115676	9650
1846	115751	9588
1847	115826	9526
1848	115884	9463
1849	115940	9400
1850	116001	9337
1851	116058	9274
1852	116117	9211
1853	116170	9148
1854	116230	9085
1855	116283	9022
1856	116339	8958
1857	116402	8896
1858	116455	8832
1859	116505	8769
1860	116557	8705
1861	116615	8642
1862	116675	8580
1863	116774	8520
1864	116995	8468
1865	117050	8405
1866	117103	8342
1867	117161	8279
1868	117218	8215
1869	117266	8152
1870	117322	8089
1871	117379	8025
1872	117441	7963
1873	117490	7899
1874	117546	7836
1875	117596	7772
1876	117646	7709
1877	117699	7646
1878	117746	7582
1879	117803	7519
1880	117856	7456
1881	117912	7393
1882	117977	7330
1883	118113	7272
1884	118221	7212
1885	118270	7148
1886	118324	7085
1887	118380	7022
1888	118435	6959
1889	118490	6896
1890	118544	6833
1891	118605	6770
1892	118661	6707
1893	118723	6644
1894	118795	6582
1895	118853	6519
1896	118917	6456
1897	118976	6393
1898	119026	6330
1899	119081	6267
1900	119140	6204
1901	119202	6141
1902	119398	6085
1903	119457	6023
1904	119517	5960
1905	119572	5897
1906	119625	5833
1907	119684	5770
1908	119741	5707
1909	119787	5644
1910	119841	5581
1911	119901	5518
1912	119962	5455
1913	120013	5392
1914	120067	5329
1915	120118	5266
1916	120177	5203
1917	120238	5140
1918	120296	5077
1919	120348	5014
1920	120413	4951
1921	120706	4898
1922	120764	4835
1923	120823	4772
1924	120879	4709
1925	120934	4646
1926	120993	4583
1927	121046	4520
1928	121100	4457
1929	121160	4394
1930	121207	4331
1931	121268	4268
1932	121322	4205
1933	121376	4142
1934	121433	4079
1935	121483	4015
1936	121543	3953
1937	121596	3890
1938	121651	3827
1939	121706	3764
1940	121765	3701
1941	121949	3642
1942	122030	3579
1943	122089	3516
1944	122143	3453
1945	122194	3390
1946	122246	3327
1947	122304	3264
1948	122359	3201
1949	122413	3138
1950	122466	3075
1951	122520	3012
1952	122574	2949
1953	122629	2886
1954	122689	2824
1955	122742	2761
1956	122803	2698
1957	122857	2635
1958	122918	2572
1959	123005	2510
1960	123173	2449
1961	123231	2386
1962	123285	2323
1963	123336	2260
1964	123391	2197
1965	123448	2134
1966	123496	2071
1967	123548	2008
1968	123602	1946
1969	123661	1883
1970	123734	1820
1971	123796	1757
1972	123855	1694
1973	123911	1632
1974	123971	1569
1975	124019	1506
1976	124069	1443
1977	124128	1380
1978	124228	1318
1979	124464	1257
1980	124526	1194
1981	124584	1131
1982	124643	1068
1983	124703	1005
1984	124749	942
1985	124809	879
1986	124868	816
1987	124920	754
1988	124987	691
1989	125049	628
1990	125105	565
1991	125164	502
1992	125217	439
1993	125268	376
1994	125322	314
1995	125380	251
1996	125431	188
1997	125494	125
1998	125550	62
1999	125734	0
